id_municipio,ano,pib_per_capita,log_pib_per_capita
1100023,2009,13246.22,9.4915
1100023,2010,15410.52,9.6428
1100023,2011,18039.59,9.8003
1100023,2012,18368.7,9.8184
1100023,2013,17772.99,9.7854
1100023,2014,18681.04,9.8353
1100023,2015,19518.96,9.8791
1100023,2016,20627.28,9.9344
1100023,2017,21313.61,9.9671
1100023,2018,23215.13,10.0526
1100023,2019,23912.54,10.0822
1100049,2009,12525.95,9.4356
1100049,2010,15053.78,9.6194
1100049,2011,15945.29,9.6769
1100049,2012,17303.73,9.7587
1100049,2013,16692.34,9.7227
1100049,2014,19185.85,9.8619
1100049,2015,20572.74,9.9317
1100049,2016,22159.19,10.006
1100049,2017,23532.16,10.0661
1100049,2018,25654.56,10.1525
1100049,2019,26499.02,10.1849
1100106,2009,12784.06,9.456
1100106,2010,14466.65,9.5796
1100106,2011,17059.81,9.7445
1100106,2012,12230.98,9.4117
1100106,2013,13223.73,9.4898
1100106,2014,13985.11,9.5457
1100106,2015,14634.97,9.5912
1100106,2016,15736.1,9.6637
1100106,2017,16336.75,9.7012
1100106,2018,18291.92,9.8142
1100106,2019,19335.08,9.8697
1100114,2009,13385.37,9.5019
1100114,2010,15068.06,9.6203
1100114,2011,16607.04,9.7176
1100114,2012,19413.97,9.8737
1100114,2013,19253.36,9.8654
1100114,2014,20310.41,9.9189
1100114,2015,21672.2,9.9838
1100114,2016,23544.46,10.0666
1100114,2017,24247.52,10.0961
1100114,2018,28585.97,10.2607
1100114,2019,28988.03,10.2746
1100122,2009,14776.54,9.6008
1100122,2010,16248.57,9.6958
1100122,2011,17520.17,9.7711
1100122,2012,19634.94,9.8851
1100122,2013,18549.36,9.8282
1100122,2014,20513.81,9.9289
1100122,2015,21130.01,9.9584
1100122,2016,22695.16,10.0299
1100122,2017,23081.57,10.0468
1100122,2018,27104.15,10.2074
1100122,2019,29334.23,10.2865
1100205,2009,17872.09,9.791
1100205,2010,22219.08,10.0087
1100205,2011,25564.46,10.149
1100205,2012,27040.55,10.2051
1100205,2013,24123.51,10.0909
1100205,2014,25896.13,10.1618
1100205,2015,27787.98,10.2324
1100205,2016,28855.07,10.27
1100205,2017,32678.96,10.3945
1100205,2018,32059.05,10.3753
1100205,2019,33814.84,10.4287
1100288,2009,11307.11,9.3332
1100288,2010,12383.83,9.4241
1100288,2011,14858.94,9.6064
1100288,2012,16532.4,9.7131
1100288,2013,16729.39,9.7249
1100288,2014,18366.19,9.8183
1100288,2015,19245.4,9.865
1100288,2016,21136.72,9.9588
1100288,2017,22856.34,10.037
1100288,2018,23609.3,10.0694
1100288,2019,23272.08,10.055
1100304,2009,17819.65,9.7881
1100304,2010,19582.51,9.8824
1100304,2011,19136.96,9.8594
1100304,2012,22583.1,10.025
1100304,2013,22929.26,10.0402
1100304,2014,23660.79,10.0716
1100304,2015,23806.66,10.0777
1100304,2016,25834.34,10.1595
1100304,2017,26390.38,10.1808
1100304,2018,27922.37,10.2372
1100304,2019,28368.8,10.253
1302603,2009,24197.16,10.094
1302603,2010,28097.41,10.2434
1302603,2011,30303.38,10.319
1302603,2012,29837.1,10.3035
1302603,2013,32201.9,10.3798
1302603,2014,33370.72,10.4154
1302603,2015,32597.83,10.392
1302603,2016,33534.48,10.4203
1302603,2017,34373.88,10.4451
1302603,2018,36428.54,10.5031
1302603,2019,38742.66,10.5647
1500107,2009,3642.24,8.2004
1500107,2010,4131.53,8.3264
1500107,2011,4971.7,8.5115
1500107,2012,5526.11,8.6172
1500107,2013,6053.14,8.7083
1500107,2014,7097.05,8.8674
1500107,2015,7927.59,8.9781
1500107,2016,8205.14,9.0125
1500107,2017,8719.21,9.0733
1500107,2018,9044.08,9.1099
1500107,2019,9458.72,9.1547
1500602,2009,6994.3,8.8529
1500602,2010,8445.79,9.0414
1500602,2011,12787.7,9.4562
1500602,2012,21560.6,9.9786
1500602,2013,29437.24,10.29
1500602,2014,36984.97,10.5183
1500602,2015,29538.19,10.2934
1500602,2016,22713.51,10.0307
1500602,2017,22444.12,10.0188
1500602,2018,24063.7,10.0885
1500602,2019,24228.2,10.0953
1500800,2009,7002.42,8.854
1500800,2010,8338.51,9.0286
1500800,2011,9689.27,9.1788
1500800,2012,10571.16,9.2659
1500800,2013,9920.11,9.2023
1500800,2014,11550.96,9.3545
1500800,2015,12312.27,9.4184
1500800,2016,13152.6,9.4844
1500800,2017,13526.5,9.5124
1500800,2018,14314.02,9.569
1500800,2019,15385.55,9.6412
1501402,2009,12030.38,9.3952
1501402,2010,13241.77,9.4911
1501402,2011,15282.45,9.6345
1501402,2012,18690.76,9.8358
1501402,2013,19032.8,9.8539
1501402,2014,20021.36,9.9046
1501402,2015,20294.41,9.9181
1501402,2016,20377.62,9.9222
1501402,2017,20825.79,9.9439
1501402,2018,21187.72,9.9612
1501402,2019,21686.87,9.9845
1501709,2009,4047.2,8.3058
1501709,2010,4592.59,8.4322
1501709,2011,5343.29,8.5836
1501709,2012,6511.6,8.7813
1501709,2013,8243.92,9.0172
1501709,2014,7593.92,8.9351
1501709,2015,8039.27,8.9921
1501709,2016,8527.8,9.0511
1501709,2017,8986.85,9.1035
1501709,2018,8918.46,9.0959
1501709,2019,9104.59,9.1165
1501808,2009,3348.61,8.1163
1501808,2010,3728.97,8.2239
1501808,2011,4536.25,8.4199
1501808,2012,5307.34,8.5768
1501808,2013,5758.75,8.6585
1501808,2014,6384.95,8.7617
1501808,2015,6648.2,8.8021
1501808,2016,6776.51,8.8212
1501808,2017,7441.08,8.9148
1501808,2018,7983.08,8.9851
1501808,2019,7849.09,8.9682
1502202,2009,8041.13,8.9923
1502202,2010,9356.36,9.1438
1502202,2011,10461.46,9.2555
1502202,2012,10392.15,9.2488
1502202,2013,12649.47,9.4454
1502202,2014,13865.41,9.5372
1502202,2015,14443.76,9.578
1502202,2016,14759.4,9.5996
1502202,2017,14407.94,9.5755
1502202,2018,14972.18,9.6139
1502202,2019,16037.06,9.6827
1502400,2009,8981.99,9.103
1502400,2010,10301.31,9.24
1502400,2011,10901.51,9.2967
1502400,2012,13128.16,9.4825
1502400,2013,13252.32,9.4919
1502400,2014,14499.37,9.5819
1502400,2015,16899.58,9.735
1502400,2016,18723.87,9.8376
1502400,2017,19248.13,9.8652
1502400,2018,19726.04,9.8897
1502400,2019,20090.55,9.908
1503606,2009,5692.12,8.6468
1503606,2010,8034.57,8.9915
1503606,2011,9521.84,9.1613
1503606,2012,9495.39,9.1586
1503606,2013,11853.31,9.3804
1503606,2014,14562.86,9.5862
1503606,2015,16271.29,9.6972
1503606,2016,16222.85,9.6942
1503606,2017,17975.11,9.7967
1503606,2018,17946.23,9.7951
1503606,2019,20167.96,9.9119
1504208,2009,14853.48,9.606
1504208,2010,15658.53,9.6588
1504208,2011,16015.37,9.6813
1504208,2012,17121.27,9.7481
1504208,2013,22787.78,10.034
1504208,2014,24561.54,10.1089
1504208,2015,27875.46,10.2355
1504208,2016,28049.22,10.2417
1504208,2017,31662.53,10.3629
1504208,2018,31916.85,10.3709
1504208,2019,40832.03,10.6172
1505502,2009,10046.51,9.215
1505502,2010,14503.72,9.5822
1505502,2011,16947.4,9.7379
1505502,2012,16917.01,9.7361
1505502,2013,16853.96,9.7323
1505502,2014,19155.4,9.8603
1505502,2015,22374.84,10.0157
1505502,2016,24574.29,10.1095
1505502,2017,26815.86,10.1967
1505502,2018,23682.45,10.0725
1505502,2019,27690.03,10.2288
1506138,2009,10558.09,9.2646
1506138,2010,10482.34,9.2574
1506138,2011,11186.1,9.3224
1506138,2012,12467.97,9.4309
1506138,2013,13876.52,9.538
1506138,2014,16490.38,9.7105
1506138,2015,18167.95,9.8074
1506138,2016,20154.79,9.9112
1506138,2017,20624.04,9.9342
1506138,2018,21457.64,9.9738
1506138,2019,22009.42,9.9992
1507904,2009,3431.72,8.1408
1507904,2010,3801.24,8.2431
1507904,2011,4207.75,8.3447
1507904,2012,5876.05,8.6786
1507904,2013,5676.46,8.6441
1507904,2014,6091.21,8.7146
1507904,2015,6810.92,8.8263
1507904,2016,7345.07,8.9018
1507904,2017,7090.84,8.8666
1507904,2018,7467.26,8.9183
1507904,2019,7771.03,8.9582
1508100,2009,17979.48,9.797
1508100,2010,26328.75,10.1784
1508100,2011,28300.68,10.2506
1508100,2012,29038.21,10.2764
1508100,2013,35274.02,10.4709
1508100,2014,27986.65,10.2395
1508100,2015,41140.58,10.6248
1508100,2016,40006.92,10.5968
1508100,2017,58469.71,10.9763
1508100,2018,66711.15,11.1081
1508100,2019,46639.6,10.7502
1600279,2009,8119.16,9.002
1600279,2010,8544.47,9.053
1600279,2011,9699.29,9.1798
1600279,2012,11252.06,9.3283
1600279,2013,12361.7,9.4224
1600279,2014,12501.04,9.4336
1600279,2015,11638.02,9.362
1600279,2016,16963.16,9.7388
1600279,2017,17889.41,9.792
1600279,2018,18252.3,9.812
1600279,2019,19310.28,9.8684
1600303,2009,13842.1,9.5355
1600303,2010,14231.0,9.5632
1600303,2011,15224.98,9.6307
1600303,2012,17928.72,9.7942
1600303,2013,18934.7,9.8488
1600303,2014,19881.8,9.8976
1600303,2015,20006.48,9.9038
1600303,2016,20058.78,9.9064
1600303,2017,21057.29,9.955
1600303,2018,22180.61,10.007
1600303,2019,22694.98,10.0299
1702109,2009,14170.14,9.5589
1702109,2010,14511.03,9.5827
1702109,2011,13953.79,9.5435
1702109,2012,15592.07,9.6545
1702109,2013,17594.53,9.7753
1702109,2014,18174.35,9.8078
1702109,2015,20225.36,9.9147
1702109,2016,21947.13,9.9964
1702109,2017,23531.08,10.0661
1702109,2018,24580.15,10.1097
1702109,2019,26148.1,10.1715
1702208,2009,5289.19,8.5734
1702208,2010,6609.73,8.7963
1702208,2011,6373.05,8.7598
1702208,2012,7181.53,8.8793
1702208,2013,8538.3,9.0523
1702208,2014,8977.83,9.1025
1702208,2015,9590.02,9.1685
1702208,2016,10812.9,9.2885
1702208,2017,11096.63,9.3144
1702208,2018,12028.07,9.395
1702208,2019,12494.65,9.4331
1702406,2009,9698.43,9.1797
1702406,2010,10888.82,9.2955
1702406,2011,9656.65,9.1754
1702406,2012,11355.77,9.3375
1702406,2013,14536.88,9.5844
1702406,2014,12679.41,9.4477
1702406,2015,11979.59,9.391
1702406,2016,13306.27,9.496
1702406,2017,14885.99,9.6082
1702406,2018,17502.12,9.7701
1702406,2019,19790.29,9.8929
1702554,2009,5750.6,8.6571
1702554,2010,6426.06,8.7681
1702554,2011,7321.51,8.8986
1702554,2012,8395.1,9.0354
1702554,2013,9674.97,9.1773
1702554,2014,9877.43,9.198
1702554,2015,10832.42,9.2903
1702554,2016,12444.82,9.4291
1702554,2017,13046.49,9.4763
1702554,2018,13929.31,9.5418
1702554,2019,15239.25,9.6316
1705508,2009,8857.01,9.089
1705508,2010,10156.67,9.2259
1705508,2011,11241.63,9.3274
1705508,2012,12844.36,9.4607
1705508,2013,14273.17,9.5661
1705508,2014,14626.18,9.5906
1705508,2015,16986.2,9.7402
1705508,2016,18516.5,9.8264
1705508,2017,19754.07,9.8911
1705508,2018,20695.54,9.9377
1705508,2019,22550.08,10.0235
1707009,2009,9804.96,9.1906
1707009,2010,13584.64,9.5167
1707009,2011,14469.91,9.5798
1707009,2012,15567.24,9.6529
1707009,2013,15212.05,9.6298
1707009,2014,17602.73,9.7758
1707009,2015,11780.6,9.3742
1707009,2016,13171.97,9.4858
1707009,2017,14075.4,9.5522
1707009,2018,17788.19,9.7863
1707009,2019,20158.41,9.9114
1709302,2009,11047.09,9.3099
1709302,2010,12081.39,9.3994
1709302,2011,13760.63,9.5296
1709302,2012,14765.21,9.6
1709302,2013,16833.73,9.7311
1709302,2014,18565.76,9.8291
1709302,2015,22845.08,10.0365
1709302,2016,22177.96,10.0069
1709302,2017,23522.39,10.0657
1709302,2018,25283.76,10.1379
1709302,2019,26899.82,10.1999
1709500,2009,12695.81,9.449
1709500,2010,16240.48,9.6953
1709500,2011,16223.77,9.6942
1709500,2012,18698.29,9.8362
1709500,2013,19765.58,9.8917
1709500,2014,20080.44,9.9075
1709500,2015,22009.86,9.9992
1709500,2016,24028.49,10.087
1709500,2017,26149.87,10.1716
1709500,2018,25621.39,10.1512
1709500,2019,26858.46,10.1983
1713205,2009,21026.6,9.9535
1713205,2010,20526.06,9.9295
1713205,2011,20960.24,9.9504
1713205,2012,24330.02,10.0995
1713205,2013,20601.49,9.9331
1713205,2014,19779.97,9.8924
1713205,2015,25621.88,10.1512
1713205,2016,33387.59,10.4159
1713205,2017,27634.16,10.2268
1713205,2018,28298.45,10.2506
1713205,2019,33802.17,10.4283
1716109,2009,11403.97,9.3417
1716109,2010,13095.05,9.48
1716109,2011,14280.8,9.5667
1716109,2012,16744.25,9.7258
1716109,2013,17635.15,9.7776
1716109,2014,18636.82,9.8329
1716109,2015,20600.76,9.9331
1716109,2016,24564.68,10.1091
1716109,2017,24572.18,10.1094
1716109,2018,24144.99,10.0918
1716109,2019,27164.21,10.2097
1718204,2009,9605.56,9.1701
1718204,2010,11438.33,9.3447
1718204,2011,14144.24,9.5571
1718204,2012,17408.73,9.7647
1718204,2013,17930.16,9.7942
1718204,2014,21574.43,9.9793
1718204,2015,26293.24,10.1771
1718204,2016,29103.83,10.2786
1718204,2017,35050.33,10.4645
1718204,2018,31822.24,10.3679
1718204,2019,35271.93,10.4708
1721000,2009,16692.97,9.7227
1721000,2010,19355.37,9.8707
1721000,2011,18728.79,9.8378
1721000,2012,20187.26,9.9128
1721000,2013,22468.78,10.0199
1721000,2014,24841.75,10.1203
1721000,2015,27113.16,10.2078
1721000,2016,28945.92,10.2732
1721000,2017,29650.9,10.2972
1721000,2018,32311.8,10.3832
1721000,2019,34952.1,10.4617
1721208,2009,5553.29,8.6221
1721208,2010,6326.16,8.7524
1721208,2011,7210.24,8.8833
1721208,2012,7989.2,8.9858
1721208,2013,9094.32,9.1154
1721208,2014,9719.95,9.1819
1721208,2015,10483.64,9.2576
1721208,2016,11702.81,9.3676
1721208,2017,12982.01,9.4713
1721208,2018,12854.87,9.4615
1721208,2019,14240.93,9.5639
2100055,2009,10529.04,9.2619
2100055,2010,9807.32,9.1909
2100055,2011,10626.76,9.2711
2100055,2012,12210.73,9.4101
2100055,2013,14540.03,9.5847
2100055,2014,16367.43,9.703
2100055,2015,18373.16,9.8186
2100055,2016,18107.83,9.8041
2100055,2017,19784.06,9.8926
2100055,2018,23255.61,10.0543
2100055,2019,20939.52,9.9494
2101202,2009,6132.97,8.7214
2101202,2010,6097.89,8.7157
2101202,2011,6454.5,8.7725
2101202,2012,7446.45,8.9155
2101202,2013,8646.77,9.0649
2101202,2014,10377.46,9.2474
2101202,2015,9908.1,9.2011
2101202,2016,10959.32,9.3019
2101202,2017,10966.95,9.3026
2101202,2018,11571.97,9.3563
2101202,2019,11953.28,9.3888
2101400,2009,16888.47,9.7344
2101400,2010,17033.38,9.7429
2101400,2011,18034.08,9.8
2101400,2012,23928.97,10.0828
2101400,2013,28339.08,10.252
2101400,2014,32135.37,10.3777
2101400,2015,28518.92,10.2583
2101400,2016,25529.27,10.1476
2101400,2017,32137.37,10.3778
2101400,2018,37233.65,10.525
2101400,2019,36818.22,10.5137
2101608,2009,3840.33,8.2533
2101608,2010,3759.95,8.2322
2101608,2011,4570.9,8.4275
2101608,2012,5271.34,8.57
2101608,2013,5833.28,8.6713
2101608,2014,6743.08,8.8163
2101608,2015,6397.01,8.7636
2101608,2016,6954.33,8.8471
2101608,2017,7451.07,8.9161
2101608,2018,8226.8,9.0152
2101608,2019,8052.71,8.9938
2103000,2009,6809.63,8.8261
2103000,2010,6735.12,8.8151
2103000,2011,6955.91,8.8473
2103000,2012,7970.13,8.9835
2103000,2013,8311.44,9.0254
2103000,2014,8856.82,9.0889
2103000,2015,9008.73,9.1059
2103000,2016,10309.73,9.2408
2103000,2017,10506.45,9.2597
2103000,2018,11022.69,9.3077
2103000,2019,10983.59,9.3042
2103208,2009,4325.59,8.3723
2103208,2010,4572.63,8.4278
2103208,2011,5200.51,8.5565
2103208,2012,5478.06,8.6085
2103208,2013,6072.21,8.7115
2103208,2014,7281.62,8.8931
2103208,2015,7097.73,8.8675
2103208,2016,8379.95,9.0336
2103208,2017,8303.02,9.0244
2103208,2018,8975.18,9.1022
2103208,2019,9247.89,9.1322
2103307,2009,5046.23,8.5264
2103307,2010,5108.8,8.5387
2103307,2011,5453.24,8.604
2103307,2012,6359.9,8.7578
2103307,2013,6496.33,8.779
2103307,2014,7376.19,8.906
2103307,2015,7320.77,8.8985
2103307,2016,8507.88,9.0487
2103307,2017,7897.22,8.9743
2103307,2018,7843.35,8.9674
2103307,2019,8411.4,9.0373
2105302,2009,10698.65,9.2779
2105302,2010,12095.65,9.4006
2105302,2011,13111.0,9.4812
2105302,2012,17568.82,9.7739
2105302,2013,20167.7,9.9118
2105302,2014,22756.52,10.0326
2105302,2015,23746.58,10.0752
2105302,2016,27483.05,10.2213
2105302,2017,25963.18,10.1644
2105302,2018,27678.05,10.2284
2105302,2019,28800.28,10.2681
2105401,2009,4293.4,8.3648
2105401,2010,4775.24,8.4712
2105401,2011,5201.99,8.5568
2105401,2012,5795.23,8.6648
2105401,2013,6078.98,8.7126
2105401,2014,7060.61,8.8623
2105401,2015,7257.36,8.8898
2105401,2016,8218.74,9.0142
2105401,2017,8771.83,9.0793
2105401,2018,8319.09,9.0263
2105401,2019,8098.63,8.9995
2108207,2009,6759.11,8.8186
2108207,2010,7021.59,8.8567
2108207,2011,7342.04,8.9014
2108207,2012,7935.14,8.9791
2108207,2013,8741.62,9.0759
2108207,2014,10666.53,9.2749
2108207,2015,11079.81,9.3129
2108207,2016,12906.3,9.4655
2108207,2017,14661.59,9.593
2108207,2018,15302.49,9.6358
2108207,2019,14844.43,9.6054
2108603,2009,4756.32,8.4672
2108603,2010,5732.05,8.6538
2108603,2011,5485.28,8.6098
2108603,2012,6091.92,8.7147
2108603,2013,6974.65,8.85
2108603,2014,8264.17,9.0197
2108603,2015,8361.74,9.0314
2108603,2016,9719.73,9.1819
2108603,2017,10054.96,9.2158
2108603,2018,9946.05,9.2049
2108603,2019,10740.93,9.2818
2109106,2009,5611.75,8.6326
2109106,2010,6459.85,8.7734
2109106,2011,6393.02,8.763
2109106,2012,7257.09,8.8897
2109106,2013,8344.71,9.0294
2109106,2014,10087.24,9.219
2109106,2015,9696.02,9.1795
2109106,2016,11055.78,9.3107
2109106,2017,11663.18,9.3642
2109106,2018,12336.7,9.4203
2109106,2019,12235.59,9.4121
2109601,2009,4334.34,8.3743
2109601,2010,4000.33,8.2941
2109601,2011,4883.84,8.4937
2109601,2012,5509.72,8.6143
2109601,2013,5322.72,8.5797
2109601,2014,7036.03,8.8588
2109601,2015,6637.96,8.8006
2109601,2016,7298.51,8.8954
2109601,2017,7341.33,8.9013
2109601,2018,8415.28,9.0378
2109601,2019,8682.64,9.0691
2109908,2009,6881.11,8.8365
2109908,2010,8195.8,9.0114
2109908,2011,8883.04,9.0919
2109908,2012,9973.7,9.2077
2109908,2013,10804.59,9.2877
2109908,2014,12959.0,9.4695
2109908,2015,13725.01,9.527
2109908,2016,14603.76,9.589
2109908,2017,13968.64,9.5446
2109908,2018,14554.45,9.5857
2109908,2019,13970.42,9.5447
2111102,2009,4743.65,8.4646
2111102,2010,4724.49,8.4605
2111102,2011,5395.76,8.5934
2111102,2012,5984.63,8.6969
2111102,2013,7020.32,8.8566
2111102,2014,9095.03,9.1155
2111102,2015,8754.29,9.0773
2111102,2016,10067.55,9.2171
2111102,2017,10314.34,9.2413
2111102,2018,10309.63,9.2408
2111102,2019,10538.08,9.2628
2111300,2009,14818.48,9.6036
2111300,2010,17990.85,9.7976
2111300,2011,19420.27,9.8741
2111300,2012,21813.8,9.9903
2111300,2013,21950.81,9.9966
2111300,2014,25660.71,10.1527
2111300,2015,24954.17,10.1248
2111300,2016,26179.47,10.1727
2111300,2017,27335.53,10.2159
2111300,2018,30673.57,10.3312
2111300,2019,29134.14,10.2797
2112209,2009,5253.94,8.5667
2112209,2010,6343.67,8.7552
2112209,2011,6283.72,8.7457
2112209,2012,6709.56,8.8113
2112209,2013,7729.0,8.9527
2112209,2014,8538.43,9.0523
2112209,2015,8128.61,9.0031
2112209,2016,9637.11,9.1734
2112209,2017,10715.71,9.2795
2112209,2018,11079.91,9.3129
2112209,2019,11216.08,9.3251
2112803,2009,3527.72,8.1684
2112803,2010,3716.58,8.2206
2112803,2011,4105.35,8.32
2112803,2012,4767.42,8.4696
2112803,2013,5553.51,8.6222
2112803,2014,6407.02,8.7651
2112803,2015,6846.67,8.8315
2112803,2016,7832.05,8.966
2112803,2017,7885.91,8.9728
2112803,2018,7884.66,8.9727
2112803,2019,7739.17,8.954
2114007,2009,4213.14,8.346
2114007,2010,4589.01,8.4314
2114007,2011,5400.85,8.5943
2114007,2012,6042.83,8.7066
2114007,2013,6863.77,8.834
2114007,2014,7542.62,8.9283
2114007,2015,6974.78,8.8501
2114007,2016,7503.58,8.9231
2114007,2017,7560.21,8.9307
2114007,2018,8417.92,9.0381
2114007,2019,8546.58,9.0533
2211001,2009,10831.63,9.2902
2211001,2010,13081.04,9.4789
2211001,2011,14803.97,9.6027
2211001,2012,16076.89,9.6851
2211001,2013,17638.29,9.7778
2211001,2014,21145.17,9.9592
2211001,2015,20891.09,9.9471
2211001,2016,22611.39,10.0262
2211001,2017,22486.1,10.0207
2211001,2018,24340.67,10.0999
2211001,2019,25446.74,10.1443
2303709,2009,6883.5,8.8369
2303709,2010,8546.36,9.0533
2303709,2011,9922.96,9.2026
2303709,2012,11466.59,9.3472
2303709,2013,13772.42,9.5304
2303709,2014,15971.6,9.6786
2303709,2015,16226.3,9.6944
2303709,2016,15199.17,9.629
2303709,2017,16184.83,9.6918
2303709,2018,13927.93,9.5417
2303709,2019,19136.37,9.8593
2304202,2009,7003.86,8.8542
2304202,2010,8229.72,9.0155
2304202,2011,8263.47,9.0196
2304202,2012,8815.82,9.0843
2304202,2013,9326.14,9.1406
2304202,2014,11120.02,9.3165
2304202,2015,11034.22,9.3088
2304202,2016,11667.87,9.3646
2304202,2017,11774.33,9.3737
2304202,2018,10487.83,9.258
2304202,2019,13317.18,9.4968
2304400,2009,12795.21,9.4568
2304400,2010,14853.79,9.606
2304400,2011,16714.34,9.724
2304400,2012,18308.75,9.8151
2304400,2013,19499.43,9.8781
2304400,2014,21819.17,9.9905
2304400,2015,22079.14,10.0024
2304400,2016,23024.73,10.0443
2304400,2017,23441.59,10.0623
2304400,2018,25113.54,10.1312
2304400,2019,25250.2,10.1366
2305407,2009,3831.2,8.2509
2305407,2010,4600.61,8.4339
2305407,2011,5163.29,8.5493
2305407,2012,5661.75,8.6415
2305407,2013,6222.31,8.7359
2305407,2014,7356.79,8.9034
2305407,2015,8377.36,9.0333
2305407,2016,7995.35,8.9866
2305407,2017,8289.96,9.0228
2305407,2018,8300.39,9.0241
2305407,2019,9016.79,9.1068
2305506,2009,6644.54,8.8016
2305506,2010,9093.26,9.1153
2305506,2011,9971.66,9.2075
2305506,2012,11084.87,9.3133
2305506,2013,11796.89,9.3756
2305506,2014,14380.1,9.5736
2305506,2015,13416.34,9.5042
2305506,2016,13943.89,9.5428
2305506,2017,14639.03,9.5914
2305506,2018,15668.75,9.6594
2305506,2019,16659.65,9.7207
2307304,2009,6602.92,8.7953
2307304,2010,8559.63,9.0548
2307304,2011,9790.75,9.1892
2307304,2012,11069.11,9.3119
2307304,2013,12371.15,9.4231
2307304,2014,14482.46,9.5807
2307304,2015,14741.7,9.5984
2307304,2016,15597.46,9.6549
2307304,2017,16378.3,9.7037
2307304,2018,17710.46,9.7819
2307304,2019,17756.6,9.7845
2307650,2009,18357.55,9.8178
2307650,2010,21792.86,9.9893
2307650,2011,23694.59,10.073
2307650,2012,24935.03,10.124
2307650,2013,28868.69,10.2705
2307650,2014,31988.25,10.3731
2307650,2015,35647.73,10.4814
2307650,2016,36295.53,10.4994
2307650,2017,37989.59,10.5451
2307650,2018,45685.69,10.7295
2307650,2019,42770.88,10.6636
2309706,2009,6921.46,8.8424
2309706,2010,8120.05,9.0021
2309706,2011,8585.32,9.0578
2309706,2012,9189.77,9.1258
2309706,2013,10325.3,9.2424
2309706,2014,12297.99,9.4172
2309706,2015,11692.39,9.3667
2309706,2016,11638.22,9.362
2309706,2017,12507.44,9.4341
2309706,2018,13975.07,9.545
2309706,2019,12280.02,9.4157
2311306,2009,5785.87,8.6632
2311306,2010,7119.98,8.8707
2311306,2011,7684.72,8.947
2311306,2012,8288.07,9.0226
2311306,2013,8727.94,9.0743
2311306,2014,9699.58,9.1798
2311306,2015,10475.99,9.2568
2311306,2016,11301.39,9.3327
2311306,2017,10823.87,9.2895
2311306,2018,11979.89,9.391
2311306,2019,11465.94,9.3471
2312908,2009,11516.21,9.3515
2312908,2010,13687.49,9.5242
2312908,2011,14005.62,9.5472
2312908,2012,15471.01,9.6467
2312908,2013,17297.84,9.7583
2312908,2014,19176.22,9.8614
2312908,2015,19700.4,9.8884
2312908,2016,20344.58,9.9206
2312908,2017,21683.85,9.9843
2312908,2018,23033.6,10.0447
2312908,2019,21946.78,9.9964
2402006,2009,7586.07,8.9341
2402006,2010,8528.75,9.0512
2402006,2011,10606.29,9.2692
2402006,2012,12549.28,9.4374
2402006,2013,13341.15,9.4986
2402006,2014,13963.65,9.5442
2402006,2015,14600.14,9.5888
2402006,2016,15653.93,9.6585
2402006,2017,16786.86,9.7284
2402006,2018,17339.36,9.7607
2402006,2019,18617.97,9.8319
2403251,2009,11770.75,9.3734
2403251,2010,14233.03,9.5633
2403251,2011,14232.61,9.5633
2403251,2012,16415.27,9.706
2403251,2013,18032.56,9.7999
2403251,2014,18574.24,9.8295
2403251,2015,19092.34,9.857
2403251,2016,20958.79,9.9503
2403251,2017,19723.0,9.8895
2403251,2018,20761.64,9.9409
2403251,2019,21477.1,9.9747
2408102,2009,14523.08,9.5835
2408102,2010,15979.1,9.679
2408102,2011,18133.12,9.8055
2408102,2012,20233.41,9.9151
2408102,2013,21623.72,9.9815
2408102,2014,22157.34,10.0059
2408102,2015,23669.22,10.0719
2408102,2016,24908.28,10.123
2408102,2017,26501.57,10.185
2408102,2018,26630.9,10.1898
2408102,2019,27303.22,10.2148
2503704,2009,8368.92,9.0323
2503704,2010,9348.25,9.1429
2503704,2011,10453.45,9.2547
2503704,2012,11643.9,9.3625
2503704,2013,12709.35,9.4501
2503704,2014,14823.01,9.6039
2503704,2015,15448.63,9.6453
2503704,2016,16812.22,9.7299
2503704,2017,17626.4,9.7772
2503704,2018,17227.27,9.7542
2503704,2019,18196.54,9.809
2506301,2009,7807.31,8.9628
2506301,2010,8657.22,9.0661
2506301,2011,9776.85,9.1878
2506301,2012,11012.95,9.3068
